window,long_thr,short_thr,train_start,test_start,test_end,n_factors,sharpe,mdd,winrate,n_trades,n_bars
4,0.7,0.45,2024-04-30 00:00:00+00:00,2024-07-29 00:00:00+00:00,2024-08-27 23:00:00+00:00,49,1.4440212274817146,-0.1009078281205541,0.16111111111111112,3,720
4,0.7,0.4,2024-04-30 00:00:00+00:00,2024-07-29 00:00:00+00:00,2024-08-27 23:00:00+00:00,49,1.1706481933661947,-0.0942838018938238,0.12083333333333333,1,720
4,0.7,0.35,2024-04-30 00:00:00+00:00,2024-07-29 00:00:00+00:00,2024-08-27 23:00:00+00:00,49,0.5565270573678757,-0.09337722841544083,0.08888888888888889,0,720
4,0.7,0.3,2024-04-30 00:00:00+00:00,2024-07-29 00:00:00+00:00,2024-08-27 23:00:00+00:00,49,0.4740868089314766,-0.10724532484086002,0.07083333333333333,0,720
4,0.7,0.25,2024-04-30 00:00:00+00:00,2024-07-29 00:00:00+00:00,2024-08-27 23:00:00+00:00,49,0.20541841280296197,-0.10670577471958653,0.05277777777777778,0,720
4,0.75,0.45,2024-04-30 00:00:00+00:00,2024-07-29 00:00:00+00:00,2024-08-27 23:00:00+00:00,49,1.4195009291621716,-0.08368710966728132,0.14166666666666666,1,720
4,0.75,0.4,2024-04-30 00:00:00+00:00,2024-07-29 00:00:00+00:00,2024-08-27 23:00:00+00:00,49,1.1190387040709162,-0.08636139142617127,0.10138888888888889,0,720
4,0.75,0.35,2024-04-30 00:00:00+00:00,2024-07-29 00:00:00+00:00,2024-08-27 23:00:00+00:00,49,0.4330962344161956,-0.08264754532685581,0.06944444444444445,0,720
4,0.75,0.3,2024-04-30 00:00:00+00:00,2024-07-29 00:00:00+00:00,2024-08-27 23:00:00+00:00,49,0.3391546913685368,-0.08363162957810322,0.05138888888888889,0,720
4,0.75,0.25,2024-04-30 00:00:00+00:00,2024-07-29 00:00:00+00:00,2024-08-27 23:00:00+00:00,49,0.03420984407278893,-0.08309207945682973,0.03333333333333333,0,720
5,0.55,0.45,2024-05-30 00:00:00+00:00,2024-08-28 00:00:00+00:00,2024-09-26 23:00:00+00:00,49,1.385876410545661,-0.08662929028061783,0.38997214484679665,34,718
5,0.55,0.4,2024-05-30 00:00:00+00:00,2024-08-28 00:00:00+00:00,2024-09-26 23:00:00+00:00,49,1.1980354867671554,-0.09237777713424278,0.3426183844011142,21,718
5,0.55,0.35,2024-05-30 00:00:00+00:00,2024-08-28 00:00:00+00:00,2024-09-26 23:00:00+00:00,49,1.0259926057285693,-0.1132366885714221,0.30779944289693595,11,718
5,0.55,0.3,2024-05-30 00:00:00+00:00,2024-08-28 00:00:00+00:00,2024-09-26 23:00:00+00:00,49,1.4726722924333462,-0.08823600346915195,0.2841225626740947,2,718
